调仓日,期末,代码,名称,市值排名,总市值(万元),成交价,份额,市值,权重,区间收益,操作,缓冲持仓,总资产,本期换手
20190124,20190131,300536.SZ,农尚环境,45.0,149660.7,8.93,7000.0,62510.0,0.019845,-0.054871,hold,,3149976.94,0.1265
20190124,20190131,000702.SZ,正虹科技,46.0,153048.2,5.62,11100.0,62382.0,0.019804,-0.053381,hold,,3149976.94,0.1265
20190124,20190131,300585.SZ,奥联电子,47.0,148016.8,9.19,6700.0,61573.0,0.019547,-0.100109,hold,,3149976.94,0.1265
20190124,20190131,600319.SH,亚星化学,48.0,150222.7,4.73,0.0,,,-0.135307,miss,,3149976.94,0.1265
20190124,20190131,002778.SZ,中晟高科,49.0,151307.9,16.81,0.0,,,0.110054,miss,,3149976.94,0.1265
20190124,20190131,300022.SZ,吉峰科技,50.0,153997.4,3.92,16900.0,66248.0,0.021031,-0.076531,hold,,3149976.94,0.1265
20190124,20190131,300275.SZ,梅安森,,133063.6,8.1,7900.0,63990.0,0.020314,-0.135802,suspend,是,3149976.94,0.1265
20190124,20190131,300092.SZ,科新机电,52.0,150483.3,6.44,9800.0,63112.0,0.020036,-0.057453,hold,是,3149976.94,0.1265
20190124,20190131,300717.SZ,华信新材,55.0,150323.2,14.61,4300.0,62823.0,0.019944,-0.085558,hold,是,3149976.94,0.1265
20190124,20190131,300152.SZ,*ST动力,57.0,147549.6,2.14,8400.0,17976.0,0.005707,-0.172897,hold,是,3149976.94,0.1265
20190131,20190214,300029.SZ,天龙退,1.0,85200.0,4.26,12900.0,54954.0,0.01901,0.126761,hold,,2890821.25,0.0856
20190131,20190214,002072.SZ,凯瑞德,2.0,85888.0,5.11,9700.0,49567.0,0.017146,0.093933,hold,,2890821.25,0.0856
20190131,20190214,002200.SZ,交投生态,3.0,95565.0,5.15,10300.0,53045.0,0.018349,0.116505,hold,,2890821.25,0.0856
20190131,20190214,300489.SZ,光智科技,4.0,100732.5,11.35,4900.0,55615.0,0.019238,0.066079,hold,,2890821.25,0.0856
20190131,20190214,600306.SH,退商城(退),5.0,99579.7,5.7,10100.0,57570.0,0.019915,0.077193,buy,,2890821.25,0.0856
20190131,20190214,300592.SZ,华凯易佰,6.0,102922.5,8.5,6600.0,56100.0,0.019406,0.084706,hold,,2890821.25,0.0856
20190131,20190214,300106.SZ,西部牧业,7.0,107990.8,5.3,11300.0,59890.0,0.020717,0.056604,hold,,2890821.25,0.0856
20190131,20190214,300354.SZ,东华测试,8.0,113284.2,8.14,7100.0,57794.0,0.019992,0.070025,buy,,2890821.25,0.0856
20190131,20190214,300093.SZ,金刚光伏,9.0,112104.0,5.25,9900.0,51975.0,0.017979,0.081905,hold,,2890821.25,0.0856
20190131,20190214,002890.SZ,弘宇股份,10.0,110205.5,17.16,3200.0,54912.0,0.018995,0.084499,hold,,2890821.25,0.0856
20190131,20190214,000929.SZ,兰州黄河,11.0,111645.4,6.15,9700.0,59655.0,0.020636,0.050407,hold,,2890821.25,0.0856
20190131,20190214,300665.SZ,飞鹿股份,12.0,112358.4,9.47,6200.0,58714.0,0.02031,0.07075,hold,,2890821.25,0.0856
20190131,20190214,300069.SZ,金利华电,13.0,114075.0,9.38,6400.0,60032.0,0.020766,0.151386,hold,,2890821.25,0.0856
20190131,20190214,300220.SZ,金运激光,14.0,113904.0,9.18,6100.0,55998.0,0.019371,0.106754,hold,,2890821.25,0.0856
20190131,20190214,300680.SZ,隆盛科技,15.0,112435.1,15.81,3500.0,55335.0,0.019142,0.043643,hold,,2890821.25,0.0856
20190131,20190214,002800.SZ,天顺股份,16.0,115081.9,15.83,3600.0,56988.0,0.019713,0.097915,hold,,2890821.25,0.0856
20190131,20190214,300216.SZ,千山退(退),17.0,109153.3,3.02,15300.0,46206.0,0.015984,0.149007,hold,,2890821.25,0.0856
20190131,20190214,600099.SH,林海股份,18.0,120296.9,5.56,10400.0,57824.0,0.020003,0.06295,hold,,2890821.25,0.0856
20190131,20190214,603269.SH,海鸥股份,19.0,116624.2,13.05,4100.0,53505.0,0.018509,0.084291,hold,,2890821.25,0.0856
20190131,20190214,000835.SZ,长动退(退),20.0,116980.2,3.54,16300.0,57702.0,0.01996,0.172316,buy,,2890821.25,0.0856
20190131,20190214,002209.SZ,达意隆,21.0,119879.8,6.32,8700.0,54984.0,0.01902,0.063291,hold,,2890821.25,0.0856
20190131,20190214,603031.SH,安孚科技,22.0,119280.0,11.15,5200.0,57980.0,0.020057,0.033184,hold,,2890821.25,0.0856
20190131,20190214,300551.SZ,古鳌科技,23.0,122034.4,10.92,5300.0,57876.0,0.020021,0.06044,hold,,2890821.25,0.0856
20190131,20190214,002760.SZ,凤形股份,24.0,118184.0,14.12,4000.0,56480.0,0.019538,0.049575,hold,,2890821.25,0.0856
20190131,20190214,300535.SZ,达威股份,25.0,116902.9,12.49,4600.0,57454.0,0.019875,0.018415,hold,,2890821.25,0.0856
20190131,20190214,603088.SH,宁波精达,26.0,125216.0,11.16,5200.0,58032.0,0.020075,0.052867,hold,,2890821.25,0.0856
20190131,20190214,002112.SZ,三变科技,27.0,121564.8,6.25,8900.0,55625.0,0.019242,0.0816,hold,,2890821.25,0.0856
20190131,20190214,300152.SZ,*ST动力,28.0,124027.2,1.77,32600.0,57702.0,0.01996,0.096045,add,,2890821.25,0.0856
20190131,20190214,000691.SZ,亚太实业,29.0,121872.8,3.96,14600.0,57816.0,0.02,0.050505,hold,,2890821.25,0.0856
20190131,20190214,603729.SH,ST龙韵,30.0,122646.1,13.8,4000.0,55200.0,0.019095,0.05,hold,,2890821.25,0.0856
20190131,20190214,002499.SZ,科林退(退),31.0,116235.0,6.7,8100.0,54270.0,0.018773,0.071642,hold,,2890821.25,0.0856
20190131,20190214,600213.SH,*ST亚星(退),32.0,128700.0,5.87,9900.0,58113.0,0.020103,0.102215,hold,,2890821.25,0.0856
20190131,20190214,600319.SH,亚星化学,33.0,126868.8,4.09,7700.0,31493.0,0.010894,0.07824,buy,,2890821.25,0.0856
20190131,20190214,002805.SZ,丰元股份,34.0,125987.9,13.55,4100.0,55555.0,0.019218,0.045756,hold,,2890821.25,0.0856
20190131,20190214,300235.SZ,方直科技,35.0,129229.9,7.86,7300.0,57378.0,0.019848,0.092875,hold,,2890821.25,0.0856
20190131,20190214,002729.SZ,好利科技,36.0,124024.8,19.87,2700.0,53649.0,0.018558,0.044288,hold,,2890821.25,0.0856
20190131,20190214,603879.SH,永悦科技,37.0,129744.0,9.3,6000.0,55800.0,0.019302,0.072043,hold,,2890821.25,0.0856
20190131,20190214,300540.SZ,蜀道装备,38.0,128077.2,10.6,0.0,,,0.078302,miss,,2890821.25,0.0856
20190131,20190214,300710.SZ,万隆光电,39.0,128239.6,19.4,0.0,,,0.07732,miss,,2890821.25,0.0856
20190131,20190214,600095.SH,湘财股份,40.0,131138.7,3.74,15600.0,58344.0,0.020183,0.106952,hold,,2890821.25,0.0856
20190131,20190214,300585.SZ,奥联电子,41.0,132487.2,8.27,6700.0,55409.0,0.019167,0.082225,hold,,2890821.25,0.0856
20190131,20190214,300167.SZ,ST迪威迅,42.0,121597.2,4.36,0.0,,,0.075688,miss,,2890821.25,0.0856
20190131,20190214,300254.SZ,仟源医药,43.0,128942.7,6.28,9000.0,56520.0,0.019552,0.076433,hold,,2890821.25,0.0856
20190131,20190214,300517.SZ,海波重科,44.0,128331.7,12.65,4500.0,56925.0,0.019692,0.06087,hold,,2890821.25,0.0856
20190131,20190214,300717.SZ,华信新材,45.0,131379.2,13.36,4300.0,57448.0,0.019873,0.052395,hold,,2890821.25,0.0856
20190131,20190214,300640.SZ,德艺文创,46.0,132359.4,9.2,6300.0,57960.0,0.02005,0.059783,hold,,2890821.25,0.0856
20190131,20190214,603536.SH,惠发食品,47.0,129360.0,8.07,7200.0,58104.0,0.020099,0.039653,hold,,2890821.25,0.0856
20190131,20190214,300126.SZ,锐奇股份,48.0,129182.0,4.52,0.0,,,0.070796,miss,,2890821.25,0.0856
20190131,20190214,600605.SH,汇通能源,49.0,134083.6,9.26,6400.0,59264.0,0.020501,0.063715,hold,,2890821.25,0.0856
20190131,20190214,300022.SZ,吉峰科技,50.0,135745.8,3.62,16900.0,61178.0,0.021163,0.09116,hold,,2890821.25,0.0856
20190131,20190214,300092.SZ,科新机电,56.0,148842.5,6.07,9800.0,59486.0,0.020578,0.14827,hold,是,2890821.25,0.0856
20190131,20190214,002780.SZ,三夫户外,70.0,144989.1,12.78,4700.0,60066.0,0.020778,0.136933,hold,是,2890821.25,0.0856
20190131,20190214,300536.SZ,农尚环境,63.0,137258.8,8.44,7000.0,59080.0,0.020437,0.046209,hold,是,2890821.25,0.0856
20190131,20190214,000702.SZ,正虹科技,64.0,138116.7,5.32,11100.0,59052.0,0.020427,0.06203,hold,是,2890821.25,0.0856
20190131,20190214,000692.SZ,惠天热电,53.0,144930.6,2.64,23200.0,61248.0,0.021187,0.087121,hold,是,2890821.25,0.0856
20190131,20190214,300464.SZ,星徽股份,51.0,133512.0,6.72,3200.0,21504.0,0.007439,0.071429,hold,是,2890821.25,0.0856
20190214,20190221,300029.SZ,天龙退,1.0,96000.0,4.8,12900.0,61920.0,0.019859,0.05625,hold,,3118023.49,0.0438
20190214,20190221,002072.SZ,凯瑞德,2.0,98384.0,5.59,9700.0,54223.0,0.01739,0.091234,hold,,3118023.49,0.0438
20190214,20190221,002200.SZ,交投生态,3.0,105139.9,5.75,10300.0,59225.0,0.018994,0.053913,hold,,3118023.49,0.0438
20190214,20190221,600306.SH,退商城(退),4.0,111871.2,6.14,10100.0,62014.0,0.019889,0.055375,hold,,3118023.49,0.0438
20190214,20190221,300489.SZ,光智科技,5.0,109807.5,12.1,4900.0,59290.0,0.019015,0.042149,hold,,3118023.49,0.0438
20190214,20190221,300592.SZ,华凯易佰,6.0,112957.8,9.22,6600.0,60852.0,0.019516,0.033623,hold,,3118023.49,0.0438
20190214,20190221,300106.SZ,西部牧业,7.0,119402.8,5.6,11300.0,63280.0,0.020295,0.078571,hold,,3118023.49,0.0438
20190214,20190221,000929.SZ,兰州黄河,8.0,120190.6,6.46,9700.0,62662.0,0.020097,0.034056,hold,,3118023.49,0.0438
20190214,20190221,300354.SZ,东华测试,9.0,121998.4,8.71,7100.0,61841.0,0.019833,0.053961,hold,,3118023.49,0.0438
20190214,20190221,300680.SZ,隆盛科技,10.0,121872.9,16.5,3500.0,57750.0,0.018521,0.033939,hold,,3118023.49,0.0438
20190214,20190221,300093.SZ,金刚光伏,11.0,123336.0,5.68,9900.0,56232.0,0.018035,0.077465,hold,,3118023.49,0.0438
20190214,20190221,300665.SZ,飞鹿股份,12.0,123545.6,10.14,6200.0,62868.0,0.020163,0.040434,hold,,3118023.49,0.0438
20190214,20190221,002890.SZ,弘宇股份,13.0,125006.2,18.61,3200.0,59552.0,0.019099,0.03439,hold,,3118023.49,0.0438
20190214,20190221,300216.SZ,千山退(退),14.0,125779.4,3.47,15300.0,53091.0,0.017027,0.072046,hold,,3118023.49,0.0438
20190214,20190221,300069.SZ,金利华电,15.0,133029.0,10.8,6400.0,69120.0,0.022168,0.125926,hold,,3118023.49,0.0438
20190214,20190221,300535.SZ,达威股份,16.0,128663.0,12.72,4600.0,58512.0,0.018766,0.038522,hold,,3118023.49,0.0438
20190214,20190221,300551.SZ,古鳌科技,17.0,128746.8,11.58,5300.0,61374.0,0.019684,0.050086,hold,,3118023.49,0.0438
20190214,20190221,300220.SZ,金运激光,18.0,127890.0,10.16,6100.0,61976.0,0.019877,0.098425,hold,,3118023.49,0.0438
20190214,20190221,603031.SH,安孚科技,19.0,128912.0,11.52,5200.0,59904.0,0.019212,0.048611,hold,,3118023.49,0.0438
20190214,20190221,603269.SH,海鸥股份,20.0,128972.7,14.15,4100.0,58015.0,0.018606,0.037456,hold,,3118023.49,0.0438
20190214,20190221,600099.SH,林海股份,21.0,129280.8,5.91,10400.0,61464.0,0.019712,0.033841,hold,,3118023.49,0.0438
20190214,20190221,002800.SZ,天顺股份,22.0,128449.6,17.38,3600.0,62568.0,0.020067,0.024741,hold,,3118023.49,0.0438
20190214,20190221,002209.SZ,达意隆,23.0,131594.5,6.72,8700.0,58464.0,0.01875,0.050595,hold,,3118023.49,0.0438
20190214,20190221,002760.SZ,凤形股份,24.0,131824.0,14.82,4000.0,59280.0,0.019012,0.067476,hold,,3118023.49,0.0438
20190214,20190221,603088.SH,宁波精达,25.0,133280.0,11.75,5200.0,61100.0,0.019596,0.034043,hold,,3118023.49,0.0438
20190214,20190221,002499.SZ,科林退(退),26.0,134190.0,7.18,8100.0,58158.0,0.018652,0.057103,hold,,3118023.49,0.0438
20190214,20190221,000691.SZ,亚太实业,27.0,139329.4,4.16,14600.0,60736.0,0.019479,0.052885,hold,,3118023.49,0.0438
20190214,20190221,000835.SZ,长动退(退),28.0,133645.0,4.15,16300.0,67645.0,0.021695,0.033735,hold,,3118023.49,0.0438
20190214,20190221,600561.SH,江西长运,29.0,135837.7,5.74,10800.0,61992.0,0.019882,0.054007,buy,,3118023.49,0.0438
20190214,20190221,603729.SH,ST龙韵,30.0,135620.1,14.49,4000.0,57960.0,0.018589,0.055901,hold,,3118023.49,0.0438
20190214,20190221,002112.SZ,三变科技,31.0,136483.2,6.76,8900.0,60164.0,0.019296,0.001479,hold,,3118023.49,0.0438
20190214,20190221,000611.SZ,天首退(退),32.0,141547.4,4.07,15300.0,62271.0,0.019971,0.058968,buy,,3118023.49,0.0438
20190214,20190221,300152.SZ,*ST动力,33.0,137570.4,1.94,32600.0,63244.0,0.020283,0.123711,hold,,3118023.49,0.0438
20190214,20190221,002805.SZ,丰元股份,34.0,137423.8,14.17,4100.0,58097.0,0.018633,0.047283,hold,,3118023.49,0.0438
20190214,20190221,002729.SZ,好利科技,35.0,137894.2,20.75,2700.0,56025.0,0.017968,0.030361,hold,,3118023.49,0.0438
20190214,20190221,600319.SH,亚星化学,36.0,140123.7,4.41,10500.0,46305.0,0.014851,0.079365,add,,3118023.49,0.0438
20190214,20190221,600213.SH,*ST亚星(退),37.0,141900.0,6.47,9900.0,64053.0,0.020543,0.018547,hold,,3118023.49,0.0438
20190214,20190221,603536.SH,惠发食品,38.0,141456.0,8.39,7200.0,60408.0,0.019374,0.030989,hold,,3118023.49,0.0438
20190214,20190221,300167.SZ,ST迪威迅,39.0,143815.0,4.69,0.0,,,0.072495,miss,,3118023.49,0.0438
20190214,20190221,300254.SZ,仟源医药,40.0,141232.8,6.76,9000.0,60840.0,0.019512,0.032544,hold,,3118023.49,0.0438
20190214,20190221,300235.SZ,方直科技,41.0,145509.6,8.59,7300.0,62707.0,0.020111,0.055879,hold,,3118023.49,0.0438
20190214,20190221,300640.SZ,德艺文创,42.0,143536.4,9.75,6300.0,61425.0,0.0197,0.034872,hold,,3118023.49,0.0438
20190214,20190221,603879.SH,永悦科技,43.0,144432.0,9.97,6000.0,59820.0,0.019185,0.013039,hold,,3118023.49,0.0438
20190214,20190221,300710.SZ,万隆光电,44.0,142854.3,20.9,0.0,,,0.043062,miss,,3118023.49,0.0438
20190214,20190221,300517.SZ,海波重科,45.0,143932.3,13.42,4500.0,60390.0,0.019368,0.035768,hold,,3118023.49,0.0438
20190214,20190221,300717.SZ,华信新材,46.0,143872.0,14.06,4300.0,60458.0,0.01939,0.061878,hold,,3118023.49,0.0438
20190214,20190221,300540.SZ,蜀道装备,47.0,145910.7,11.43,0.0,,,0.064742,miss,,3118023.49,0.0438
20190214,20190221,600605.SH,汇通能源,48.0,145429.1,9.85,6400.0,63040.0,0.020218,0.043655,hold,,3118023.49,0.0438
20190214,20190221,002857.SZ,三晖电气,49.0,145408.0,11.34,0.0,,,0.055556,miss,,3118023.49,0.0438
20190214,20190221,300126.SZ,锐奇股份,50.0,146203.6,4.84,0.0,,,0.095041,miss,,3118023.49,0.0438
20190214,20190221,300022.SZ,吉峰科技,66.0,150955.4,3.95,16900.0,66755.0,0.021409,0.050633,hold,是,3118023.49,0.0438
20190214,20190221,600095.SH,湘财股份,68.0,150285.6,4.14,15600.0,64584.0,0.020713,0.028986,hold,是,3118023.49,0.0438
20190214,20190221,300536.SZ,农尚环境,57.0,149660.7,8.83,7000.0,61810.0,0.019823,0.046433,hold,是,3118023.49,0.0438
20190214,20190221,300585.SZ,奥联电子,51.0,145266.8,8.95,6700.0,59965.0,0.019232,0.072626,hold,是,3118023.49,0.0438
20190214,20190221,000702.SZ,正虹科技,63.0,150115.3,5.65,11100.0,62715.0,0.020114,0.065487,hold,是,3118023.49,0.0438
20190214,20190221,000692.SZ,惠天热电,70.0,152390.2,2.87,23200.0,66584.0,0.021355,0.031359,hold,是,3118023.49,0.0438
20190214,20190221,300464.SZ,星徽股份,65.0,148806.0,7.2,3200.0,23040.0,0.007389,0.084722,hold,是,3118023.49,0.0438
20190221,20190228,300029.SZ,天龙退,1.0,100600.0,5.07,12900.0,65403.0,0.019961,0.051282,hold,,3276526.1,0.0688
20190221,20190228,002072.SZ,凯瑞德,2.0,105248.0,6.1,9700.0,59170.0,0.018059,0.045902,hold,,3276526.1,0.0688
20190221,20190228,002200.SZ,交投生态,3.0,109743.2,6.06,10300.0,62418.0,0.01905,0.033003,hold,,3276526.1,0.0688
20190221,20190228,300489.SZ,光智科技,4.0,113346.8,12.61,4900.0,61789.0,0.018858,0.042823,hold,,3276526.1,0.0688
20190221,20190228,600306.SH,退商城(退),5.0,115612.2,6.48,10100.0,65448.0,0.019975,0.084877,hold,,3276526.1,0.0688
20190221,20190228,300592.SZ,华凯易佰,6.0,115894.9,9.53,6600.0,62898.0,0.019197,0.055614,hold,,3276526.1,0.0688
20190221,20190228,000929.SZ,兰州黄河,7.0,124834.8,6.68,9700.0,64796.0,0.019776,0.058383,hold,,3276526.1,0.0688
20190221,20190228,300330.SZ,计通退(退),8.0,123816.0,7.44,8800.0,65472.0,0.019982,0.044355,buy,,3276526.1,0.0688
20190221,20190228,300354.SZ,东华测试,9.0,126563.0,9.18,7100.0,65178.0,0.019892,0.078431,hold,,3276526.1,0.0688
20190221,20190228,300680.SZ,隆盛科技,10.0,127520.6,17.06,3500.0,59710.0,0.018224,0.049824,hold,,3276526.1,0.0688
20190221,20190228,002890.SZ,弘宇股份,11.0,126673.0,19.25,3200.0,61600.0,0.0188,0.032727,hold,,3276526.1,0.0688
20190221,20190228,603286.SH,日盈电子,12.0,127005.6,14.54,4500.0,65430.0,0.019969,0.032325,buy,,3276526.1,0.0688
20190221,20190228,300665.SZ,飞鹿股份,13.0,128409.6,10.55,6200.0,65410.0,0.019963,0.04455,hold,,3276526.1,0.0688
20190221,20190228,300106.SZ,西部牧业,14.0,126799.4,6.04,11300.0,68252.0,0.020831,0.016556,hold,,3276526.1,0.0688
20190221,20190228,300535.SZ,达威股份,15.0,131652.8,13.21,4600.0,60766.0,0.018546,0.046177,hold,,3276526.1,0.0688
20190221,20190228,300093.SZ,金刚光伏,16.0,130032.0,6.12,9900.0,60588.0,0.018492,0.071895,hold,,3276526.1,0.0688
20190221,20190228,300216.SZ,千山退(退),17.0,130839.4,3.72,15300.0,56916.0,0.017371,0.048387,hold,,3276526.1,0.0688
20190221,20190228,600099.SH,林海股份,18.0,133005.8,6.11,10400.0,63544.0,0.019394,0.062193,hold,,3276526.1,0.0688
20190221,20190228,300551.SZ,古鳌科技,19.0,134028.7,12.16,5300.0,64448.0,0.01967,0.040296,hold,,3276526.1,0.0688
20190221,20190228,300275.SZ,梅安森,20.0,133884.9,8.13,8000.0,65040.0,0.01985,0.075031,buy,,3276526.1,0.0688
20190221,20190228,002800.SZ,天顺股份,21.0,131660.8,17.81,3600.0,64116.0,0.019568,0.033127,hold,,3276526.1,0.0688
20190221,20190228,603269.SH,海鸥股份,22.0,133088.9,14.68,4100.0,60188.0,0.018369,0.06267,hold,,3276526.1,0.0688
20190221,20190228,603031.SH,安孚科技,23.0,132944.0,12.08,5200.0,62816.0,0.019172,0.019868,hold,,3276526.1,0.0688
20190221,20190228,603088.SH,宁波精达,24.0,134848.0,12.15,5200.0,63180.0,0.019283,0.071605,hold,,3276526.1,0.0688
20190221,20190228,002112.SZ,三变科技,25.0,136684.8,6.78,8900.0,60342.0,0.018416,0.0,hold,,3276526.1,0.0688
20190221,20190228,002209.SZ,达意隆,26.0,136670.8,7.06,8700.0,61422.0,0.018746,0.05949,hold,,3276526.1,0.0688
20190221,20190228,002760.SZ,凤形股份,27.0,136312.0,15.82,4000.0,63280.0,0.019313,0.02086,hold,,3276526.1,0.0688
20190221,20190228,002420.SZ,毅昌科技,28.0,137944.0,3.5,8400.0,29400.0,0.008973,0.077143,buy,,3276526.1,0.0688
20190221,20190228,000835.SZ,长动退(退),29.0,138546.4,4.29,16300.0,69927.0,0.021342,0.086247,hold,,3276526.1,0.0688
20190221,20190228,600561.SH,江西长运,30.0,139867.8,6.05,10800.0,65340.0,0.019942,0.018182,hold,,3276526.1,0.0688
20190221,20190228,000691.SZ,亚太实业,31.0,140299.2,4.38,14600.0,63948.0,0.019517,0.041096,hold,,3276526.1,0.0688
20190221,20190228,002729.SZ,好利科技,32.0,141695.0,21.38,2700.0,57726.0,0.017618,0.050047,hold,,3276526.1,0.0688
20190221,20190228,002499.SZ,科林退(退),33.0,141372.0,7.59,8100.0,61479.0,0.018763,0.056653,hold,,3276526.1,0.0688
20190221,20190228,300220.SZ,金运激光,34.0,138978.0,11.16,6100.0,68076.0,0.020777,0.043011,hold,,3276526.1,0.0688
20190221,20190228,300069.SZ,金利华电,35.0,138528.0,12.16,6400.0,77824.0,0.023752,0.055099,hold,,3276526.1,0.0688
20190221,20190228,603729.SH,ST龙韵,36.0,140940.4,15.3,4000.0,61200.0,0.018678,0.073203,hold,,3276526.1,0.0688
20190221,20190228,002805.SZ,丰元股份,37.0,143820.1,14.84,4100.0,60844.0,0.01857,0.065364,hold,,3276526.1,0.0688
20190221,20190228,600213.SH,*ST亚星(退),38.0,145420.0,6.59,9900.0,65241.0,0.019912,0.06525,hold,,3276526.1,0.0688
20190221,20190228,603536.SH,惠发食品,39.0,143472.0,8.65,7200.0,62280.0,0.019008,0.040462,hold,,3276526.1,0.0688
20190221,20190228,300254.SZ,仟源医药,40.0,143524.2,6.98,9000.0,62820.0,0.019173,0.050143,hold,,3276526.1,0.0688
20190221,20190228,603879.SH,永悦科技,41.0,150768.0,10.1,6000.0,60600.0,0.018495,0.041584,hold,,3276526.1,0.0688
20190221,20190228,000611.SZ,天首退(退),42.0,145263.5,4.31,15300.0,65943.0,0.020126,0.058005,hold,,3276526.1,0.0688
20190221,20190228,603580.SH,艾艾精工,43.0,147567.4,15.98,0.0,,,0.034418,miss,,3276526.1,0.0688
20190221,20190228,300517.SZ,海波重科,44.0,148527.1,13.9,4500.0,62550.0,0.01909,0.041007,hold,,3276526.1,0.0688
20190221,20190228,300710.SZ,万隆光电,45.0,149166.8,21.8,0.0,,,0.141743,miss,,3276526.1,0.0688
20190221,20190228,300626.SZ,华瑞股份,46.0,148680.0,8.34,0.0,,,0.031175,miss,,3276526.1,0.0688
20190221,20190228,600319.SH,亚星化学,47.0,149276.0,4.76,10500.0,49980.0,0.015254,0.067227,hold,,3276526.1,0.0688
20190221,20190228,600385.SH,退金泰(退),48.0,151513.6,10.15,0.0,,,0.014778,miss,,3276526.1,0.0688
20190221,20190228,603022.SH,新通联,49.0,151200.0,7.55,0.0,,,0.058278,miss,,3276526.1,0.0688
20190221,20190228,300235.SZ,方直科技,50.0,149537.5,9.07,7300.0,66211.0,0.020208,0.052922,hold,,3276526.1,0.0688
20190221,20190228,600095.SH,湘财股份,63.0,152092.0,4.26,15600.0,66456.0,0.020282,0.044601,hold,是,3276526.1,0.0688
20190221,20190228,300536.SZ,农尚环境,56.0,151671.9,9.24,7000.0,64680.0,0.01974,0.031385,hold,是,3276526.1,0.0688
20190221,20190228,300585.SZ,奥联电子,65.0,152384.5,9.6,6700.0,64320.0,0.019631,0.020833,hold,是,3276526.1,0.0688
20190221,20190228,600605.SH,汇通能源,52.0,150586.2,10.28,6400.0,65792.0,0.02008,0.04572,hold,是,3276526.1,0.0688
20190221,20190228,300717.SZ,华信新材,58.0,151961.6,14.93,4300.0,64199.0,0.019594,0.144005,hold,是,3276526.1,0.0688
20190221,20190228,300152.SZ,*ST动力,64.0,153964.8,2.18,32600.0,71068.0,0.02169,0.220183,hold,是,3276526.1,0.0688
20190221,20190228,000692.SZ,惠天热电,67.0,156652.9,2.96,23200.0,68672.0,0.020959,0.070946,hold,是,3276526.1,0.0688
20190228,20190307,300029.SZ,天龙退,1.0,106400.0,5.33,12900.0,68757.0,0.019894,0.065666,hold,,3456096.7,0.1233
20190228,20190307,002072.SZ,凯瑞德,2.0,115984.0,6.38,9700.0,61886.0,0.017906,0.206897,hold,,3456096.7,0.1233
20190228,20190307,002200.SZ,交投生态,3.0,116556.1,6.26,10300.0,64478.0,0.018656,0.153355,hold,,3456096.7,0.1233
20190228,20190307,300489.SZ,光智科技,4.0,121514.2,13.15,4900.0,64435.0,0.018644,0.073004,hold,,3456096.7,0.1233
20190228,20190307,300592.SZ,华凯易佰,5.0,123849.7,10.06,6600.0,66396.0,0.019211,0.079523,hold,,3456096.7,0.1233
20190228,20190307,600306.SH,退商城(退),6.0,125231.7,7.03,10100.0,71003.0,0.020544,0.041252,hold,,3456096.7,0.1233
20190228,20190307,300405.SZ,科隆股份,7.0,127987.0,8.27,8300.0,68641.0,0.019861,0.087062,buy,,3456096.7,0.1233
