调仓日,期末,动作,择时信号,代码,名称,综合得分,7日涨幅,溢价率,信号价,成交价,日均成交量(股),份额,市值,区间收益,操作,缓冲持仓,总资产,本期换手
20250213,20250220,rotate,,159701.SZ,招商中证物联网主题ETF,205.3125,0.08209,-0.00195,0.87,0.868,5026956.4,68500.0,59458.0,0.008065,buy,,297280.81,0.9993
20250213,20250220,rotate,,517550.SH,招商中证沪港深消费龙头ETF,203.59375,0.078541,-0.002594,0.769,0.766,7847320.0,77600.0,59441.6,0.039164,buy,,297280.81,0.9993
20250220,20250227,rotate,,159605.SZ,广发中证海外中国互联网30ETF(QDII),246.604938,0.125126,-0.009169,1.115,1.097,1664560385.0,57300.0,62858.1,0.049225,hold,,308788.41,0.5958
20250220,20250227,rotate,,159793.SZ,平安中证沪港深线上消费主题ETF,242.283951,0.133333,-0.001923,0.986,0.986,5744259.0,62600.0,61723.6,0.01217,buy,,308788.41,0.5958
20250220,20250227,rotate,,159725.SZ,工银瑞信中证线上消费主题ETF,238.888889,0.100358,-0.004109,0.921,0.92,10000337.2,67100.0,61732.0,-0.013043,buy,,308788.41,0.5958
20250220,20250227,rotate,,517550.SH,招商中证沪港深消费龙头ETF,219.907407,0.05291,-0.008717,0.796,0.796,7659120.0,77600.0,61769.6,0.042714,hold,,308788.41,0.5958
20250220,20250227,rotate,,560690.SH,鹏华中证电信主题ETF,218.981481,0.070624,-0.001192,1.425,1.41,5810200.0,43000.0,60630.0,0.021277,buy,,308788.41,0.5958
20250227,20250306,rotate,,588100.SH,嘉实上证科创板新一代信息技术ETF,230.182927,0.10696,-0.001454,1.511,1.514,30812020.0,41700.0,63133.8,-0.031704,buy,,315693.91,0.9993
20250227,20250306,rotate,,563210.SH,富国恒生A股专精特新企业ETF,224.390244,0.073007,-0.002233,1.117,1.118,7198920.0,56400.0,63055.2,-0.02415,buy,,315693.91,0.9993
20250227,20250306,rotate,,517360.SH,华安中证沪港深科技100ETF,221.341463,0.095766,-0.001103,1.087,1.084,5065360.0,58200.0,63088.8,-0.02583,buy,,315693.91,0.9993
20250227,20250306,rotate,,159566.SZ,易方达国证储能电池ETF,218.445122,0.068165,-0.00189,1.426,1.442,10216860.0,43700.0,63015.4,-0.027046,buy,,315693.91,0.9993
20250227,20250306,rotate,,588010.SH,博时上证科创板新材料ETF,208.689024,0.09965,-0.000318,0.629,0.631,47250140.0,100000.0,63100.0,-0.007924,buy,,315693.91,0.9993
20250306,20250313,rotate,,162703.SZ,广发小盘成长混合(LOF)-A,243.84858,0.021309,-0.004894,1.342,1.342,7578984.0,45900.0,61597.8,0.031297,buy,,308274.0,0.999
20250306,20250313,rotate,,513900.SH,华安CES港股通精选100ETF,241.009464,0.019507,-0.003112,0.993,1.008,33836080.0,61100.0,61588.8,-0.012897,buy,,308274.0,0.999
20250306,20250313,rotate,,588860.SH,工银瑞信上证科创板生物医药ETF,233.280757,0.013934,-0.001775,1.237,1.238,45457520.0,49800.0,61652.4,-0.016155,buy,,308274.0,0.999
20250306,20250313,rotate,,589880.SH,建信上证科创板综合ETF,232.649842,0.014228,-0.001701,0.998,1.008,234607849.8,61100.0,61588.8,0.005952,buy,,308274.0,0.999
20250306,20250313,rotate,,159881.SZ,国泰中证有色金属ETF,229.179811,0.010859,-0.001755,1.024,1.025,10098020.0,60100.0,61602.5,0.041951,buy,,308274.0,0.999
20250313,20250320,rotate,,517520.SH,永赢中证沪深港黄金产业股票ETF,245.512821,0.090426,-0.00308,1.23,1.236,114764460.0,50300.0,62170.8,0.091424,buy,,311313.0,0.7932
20250313,20250320,rotate,,159881.SZ,国泰中证有色金属ETF,238.301282,0.083164,-0.001589,1.068,1.068,11644760.0,60100.0,64186.8,0.023408,hold,,311313.0,0.7932
20250313,20250320,rotate,,164906.SZ,交银中证海外中国互联网指数(QDII-LOF)-A,235.096154,0.056732,-0.013908,1.248,1.252,37530065.6,49700.0,62224.4,0.051917,buy,,311313.0,0.7932
20250313,20250320,rotate,,512660.SH,国泰中证军工ETF,229.967949,0.088469,-0.00073,1.095,1.094,734363906.2,56900.0,62248.6,-0.017367,buy,,311313.0,0.7932
20250313,20250320,rotate,,159667.SZ,国泰中证机床ETF,224.679487,0.060633,-0.001076,1.207,1.203,47313021.6,50200.0,60390.6,-0.002494,buy,,311313.0,0.7932
20250320,20250327,rotate,,161116.SZ,易方达黄金主题(QDII-LOF-FOF)-A-CNY,231.229773,0.060262,-0.001308,1.214,1.221,8411258.6,52400.0,63980.4,-0.004914,buy,,320434.14,0.9994
20250320,20250327,rotate,,167301.SZ,方正富邦中证保险主题指数-A,230.906149,0.038066,-0.004931,1.009,1.009,6150892.2,63500.0,64071.5,-0.030723,buy,,320434.14,0.9994
20250320,20250327,rotate,,159567.SZ,银华国证港股通创新药ETF,225.889968,0.060284,-0.000835,1.196,1.204,221377447.2,53200.0,64052.8,-0.047342,buy,,320434.14,0.9994
20250320,20250327,rotate,,510170.SH,国联安上证大宗商品股票ETF,224.271845,0.035838,-0.002227,0.896,0.896,6321588.0,71500.0,64064.0,0.00558,buy,,320434.14,0.9994
20250320,20250327,rotate,,512400.SH,南方中证申万有色金属ETF,223.624595,0.039326,-0.001529,1.11,1.118,291444032.2,57300.0,64061.4,-0.027728,buy,,320434.14,0.9994
20250327,20250403,rotate,,520580.SH,招商利安新兴亚洲精选ETF(QDII),249.665552,0.110749,-0.007315,1.023,1.04,1057598330.4,60300.0,62712.0,-0.045192,buy,,313637.34,0.9994
20250327,20250403,rotate,,162411.SZ,华宝标普石油天然气上游股票指数(QDII-LOF)-A-CNY,244.481605,0.034916,-0.008961,0.741,0.744,109449270.0,84300.0,62719.2,-0.020161,buy,,313637.34,0.9994
20250327,20250403,rotate,,501018.SH,南方原油(QDII-LOF-FOF)-A,222.742475,0.024896,-0.000702,1.235,1.239,14523118.2,50600.0,62693.4,0.000807,buy,,313637.34,0.9994
20250327,20250403,rotate,,159368.SZ,华夏创业板新能源ETF,220.234114,0.005118,-0.002134,0.982,0.983,9300026.8,63800.0,62715.4,-0.029502,buy,,313637.34,0.9994
20250327,20250403,rotate,,563180.SH,银华中证高股息策略ETF,219.397993,0.009551,-0.001228,1.057,1.055,7177740.0,59400.0,62667.0,-0.003791,buy,,313637.34,0.9994
20250403,20250410,rotate,,159938.SZ,广发中证全指医药卫生ETF,230.769231,0.025932,-0.00142,0.633,0.629,59562640.0,97700.0,61453.3,-0.047695,buy,,307452.61,0.7956
20250403,20250410,rotate,,162415.SZ,华宝标普美国品质消费股票指数(QDII-LOF)-A-CNY,226.923077,0.011719,-0.006194,2.59,2.548,6245194.8,24100.0,61406.8,-0.001177,buy,,307452.61,0.7956
20250403,20250410,rotate,,159892.SZ,华夏恒生生物科技ETF(QDII),225.250836,0.068027,-0.000444,0.628,0.62,2281998706.0,99100.0,61442.0,-0.112903,buy,,307452.61,0.7956
20250403,20250410,rotate,,512890.SH,华泰柏瑞中证红利低波动ETF,224.247492,0.016319,-0.001247,1.121,1.118,325419254.0,54000.0,60372.0,-0.026834,buy,,307452.61,0.7956
20250403,20250410,rotate,,501018.SH,南方原油(QDII-LOF-FOF)-A,223.244147,0.026037,-0.000711,1.261,1.24,20271578.8,50600.0,62744.0,-0.083871,hold,,307452.61,0.7956
20250410,20250417,rotate,,159985.SZ,华夏饲料豆粕期货ETF,242.664671,0.050521,-0.006795,2.017,1.986,670396027.2,29200.0,57991.2,-0.01712,buy,,290571.82,0.9993
20250410,20250417,rotate,,588910.SH,建信上证智选科创板创新价值ETF,234.730539,0.056695,-0.004772,0.876,0.887,55168700.0,65500.0,58098.5,0.036077,buy,,290571.82,0.9993
20250410,20250417,rotate,,515300.SH,嘉实沪深300红利低波动ETF,231.736527,-0.014749,-0.006248,1.336,1.337,104993751.8,43400.0,58025.8,0.018699,buy,,290571.82,0.9993
20250410,20250417,rotate,,159768.SZ,银华中证内地地产主题ETF,228.143713,-0.0161,-0.005425,0.55,0.548,64411387.4,106000.0,58088.0,-0.00365,buy,,290571.82,0.9993
20250410,20250417,rotate,,159335.SZ,融通中证诚通央企科技创新ETF,225.449102,-0.029362,-0.005757,1.157,1.157,12288430.0,50200.0,58081.4,0.000864,buy,,290571.82,0.9993
20250417,20250424,rotate,,588170.SH,华夏上证科创板半导体材料设备主题ETF,242.553191,0.067524,-0.004,0.996,0.994,75118060.0,58800.0,58447.2,0.012072,buy,,292563.18,0.5988
20250417,20250424,rotate,,561320.SH,国泰中证内地运输主题ETF,230.547112,0.002146,-0.004052,0.934,0.933,6097300.0,62700.0,58499.1,-0.004287,buy,,292563.18,0.5988
20250417,20250424,rotate,,588910.SH,建信上证智选科创板创新价值ETF,225.835866,0.11339,-0.002378,0.923,0.919,40432980.0,65500.0,60194.5,0.030468,hold,,292563.18,0.5988
20250417,20250424,rotate,,159985.SZ,华夏饲料豆粕期货ETF,225.683891,-0.006616,-0.010493,1.952,1.952,265634028.2,29200.0,56998.4,0.013832,hold,,292563.18,0.5988
20250417,20250424,rotate,,159207.SZ,广发中证智选高股息策略ETF,225.379939,0.027806,-0.002598,0.998,0.997,25058849.8,58500.0,58324.5,0.01003,buy,,292563.18,0.5988
20250424,20250430,rotate,,513780.SH,景顺长城中证港股通创新药ETF,243.429487,0.085793,-0.007086,1.177,1.187,211998440.0,49900.0,59231.3,0.002527,buy,,296166.17,0.9994
20250424,20250430,rotate,,160322.SZ,华夏港股通精选股票(LOF)-A,227.083333,0.048504,-0.005676,1.016,1.019,105390548.8,58100.0,59203.9,-0.004907,buy,,296166.17,0.9994
20250424,20250430,rotate,,520580.SH,招商利安新兴亚洲精选ETF(QDII),224.679487,0.04385,-0.012674,0.976,0.983,684256049.8,60200.0,59176.6,0.007121,buy,,296166.17,0.9994
20250424,20250430,rotate,,513900.SH,华安CES港股通精选100ETF,222.596154,0.063854,-0.00075,0.933,0.946,371885960.0,62600.0,59219.6,-0.011628,buy,,296166.17,0.9994
20250424,20250430,rotate,,501025.SH,鹏华港股通中证香港银行投资指数(LOF)-A,221.153846,0.042523,-0.006685,1.471,1.471,6738094.0,40200.0,59134.2,0.017675,buy,,296166.17,0.9994
20250430,20250509,rotate,,513060.SH,博时恒生医疗保健ETF(QDII),242.1875,0.082774,-0.004115,0.484,0.486,3425323400.2,122100.0,59340.6,-0.018519,buy,,296755.85,0.8007
20250430,20250509,rotate,,501225.SH,景顺长城全球半导体芯片产业股票(QDII-LOF)-A-CNY,241.40625,0.051809,-0.008751,1.279,1.278,5660060.2,46400.0,59299.2,0.039124,buy,,296755.85,0.8007
20250430,20250509,rotate,,513900.SH,华安CES港股通精选100ETF,232.1875,0.04148,-0.004821,0.929,0.935,53369106.0,62600.0,58531.0,0.037433,hold,,296755.85,0.8007
20250430,20250509,rotate,,501021.SH,华宝港股通标普香港上市中国中小盘指数(LOF)-A,219.375,0.0285,-0.007362,1.227,1.227,86206411.6,48300.0,59264.1,0.00652,buy,,296755.85,0.8007
20250430,20250509,rotate,,164705.SZ,汇添富恒生指数(QDII-LOF)-A,215.0,0.025692,-0.004794,1.038,1.044,254576744.2,56800.0,59299.2,0.034483,buy,,296755.85,0.8007
20250509,20250515,rotate,,501225.SH,景顺长城全球半导体芯片产业股票(QDII-LOF)-A-CNY,249.079755,0.085925,-0.02342,1.327,1.328,5010904.2,46400.0,61619.2,0.07756,hold,,302551.06,0.7946
20250509,20250515,rotate,,588850.SH,嘉实上证科创板工业机械ETF,224.539877,0.045365,-0.002822,1.06,1.051,15200900.0,57500.0,60432.5,-0.003806,buy,,302551.06,0.7946
20250509,20250515,rotate,,520580.SH,招商利安新兴亚洲精选ETF(QDII),222.546012,0.038934,-0.014318,1.014,1.0,158452895.6,60500.0,60500.0,0.024,buy,,302551.06,0.7946
20250509,20250515,rotate,,588230.SH,华泰柏瑞上证科创板200ETF,220.245399,0.043011,-0.002058,1.067,1.067,16059880.0,56700.0,60498.9,-0.014995,buy,,302551.06,0.7946
20250509,20250515,rotate,,561910.SH,招商中证电池主题ETF,215.797546,0.041758,-0.001685,0.474,0.474,39437309.4,125500.0,59487.0,0.025316,buy,,302551.06,0.7946
20250515,20250522,rotate,,501225.SH,景顺长城全球半导体芯片产业股票(QDII-LOF)-A-CNY,249.107143,0.116497,-0.038728,1.428,1.431,6378277.0,46400.0,66398.4,-0.032844,hold,,309102.53,0.7849
20250515,20250522,rotate,,162411.SZ,华宝标普石油天然气上游股票指数(QDII-LOF)-A-CNY,245.386905,0.098918,-0.014708,0.711,0.708,102238665.0,87300.0,61808.4,-0.035311,buy,,309102.53,0.7849
20250515,20250522,rotate,,513750.SH,广发中证港股通非银行金融主题ETF,241.220238,0.115514,-0.005188,1.323,1.326,137515179.8,46600.0,61791.6,-0.006033,buy,,309102.53,0.7849
20250515,20250522,rotate,,520600.SH,广发中证港股通汽车产业主题ETF,233.779762,0.095153,-0.002779,1.22,1.213,332547860.0,50900.0,61741.7,0.038747,buy,,309102.53,0.7849
20250515,20250522,rotate,,160644.SZ,鹏华香港美国互联网股票(QDII-LOF)-CNY,228.869048,0.070376,-0.009795,1.308,1.31,11419304.6,43700.0,57247.0,-0.003817,buy,,309102.53,0.7849
20250522,20250529,rotate,,162415.SZ,华宝标普美国品质消费股票指数(QDII-LOF)-A-CNY,241.352201,0.060652,-0.013001,2.798,2.766,11324083.0,22100.0,61128.6,0.065076,buy,,306503.68,0.596
20250522,20250529,rotate,,159567.SZ,银华国证港股通创新药ETF,241.037736,0.069787,-0.004508,1.303,1.294,654993663.6,47300.0,61206.2,0.006955,buy,,306503.68,0.596
20250522,20250529,rotate,,162411.SZ,华宝标普石油天然气上游股票指数(QDII-LOF)-A-CNY,237.106918,0.054381,-0.007536,0.698,0.683,106364641.2,87300.0,59625.9,0.007321,hold,,306503.68,0.596
20250522,20250529,rotate,,520600.SH,广发中证港股通汽车产业主题ETF,234.591195,0.082465,-0.001601,1.247,1.26,290081060.0,50900.0,64134.0,-0.061905,hold,,306503.68,0.596
20250522,20250529,rotate,,501303.SH,广发港股通恒生综合中型股指数(LOF)-A,224.213836,0.040449,-0.008565,0.926,0.925,15323275.8,65300.0,60402.5,-0.001081,buy,,306503.68,0.596
20250529,20250606,rotate,,159892.SZ,华夏恒生生物科技ETF(QDII),243.225806,0.052893,-0.004532,0.637,0.639,1243373660.4,96100.0,61407.9,0.071987,buy,,307246.96,0.9994
20250529,20250606,rotate,,517520.SH,永赢中证沪深港黄金产业股票ETF,240.483871,0.047015,-0.00348,1.403,1.38,98502520.0,44500.0,61410.0,0.031159,buy,,307246.96,0.9994
20250529,20250606,rotate,,160216.SZ,国泰大宗商品配置(QDII-LOF-FOF)-A,239.354839,0.026465,-0.016245,0.543,0.539,12252464.0,114000.0,61446.0,0.003711,buy,,307246.96,0.9994
20250529,20250606,rotate,,160719.SZ,嘉实黄金(QDII-LOF-FOF),238.548387,0.034527,-0.003706,1.618,1.593,285778682.2,38500.0,61330.5,0.026993,buy,,307246.96,0.9994
20250529,20250606,rotate,,161815.SZ,银华抗通胀主题(QDII-LOF-FOF)-A,230.483871,0.019802,-0.003619,0.824,0.825,9082048.0,74400.0,61380.0,0.013333,buy,,307246.96,0.9994
20250606,20250612,rotate,,513120.SH,广发中证香港创新药ETF(QDII),241.013072,0.085303,-0.004149,1.056,1.059,4444052057.0,59700.0,63222.3,0.100094,buy,,316219.76,0.9991
20250606,20250612,rotate,,513090.SH,易方达中证香港证券投资主题ETF,236.601307,0.061639,-0.005406,1.619,1.625,2120622192.0,38900.0,63212.5,0.037538,buy,,316219.76,0.9991
20250606,20250612,rotate,,501225.SH,景顺长城全球半导体芯片产业股票(QDII-LOF)-A-CNY,226.143791,0.036957,-0.016496,1.431,1.42,5187710.8,44500.0,63190.0,0.021127,buy,,316219.76,0.9991
20250606,20250612,rotate,,159377.SZ,国泰创业板医药卫生ETF,221.24183,0.05029,-0.002022,1.086,1.076,9374942.4,58700.0,63161.2,0.048327,buy,,316219.76,0.9991
20250606,20250612,rotate,,515230.SH,国泰中证全指软件ETF,217.320261,0.049159,-0.001723,0.811,0.81,95243749.6,78000.0,63180.0,-0.020988,buy,,316219.76,0.9991
20250612,20250619,rotate,,159892.SZ,华夏恒生生物科技ETF(QDII),242.675159,0.124242,-0.002956,0.742,0.739,2076949422.8,88700.0,65549.3,-0.023004,buy,,327929.83,0.7993
20250612,20250619,rotate,,513090.SH,易方达中证香港证券投资主题ETF,241.242038,0.085256,-0.003179,1.693,1.686,2822409745.8,38900.0,65585.4,-0.007711,hold,,327929.83,0.7993
20250612,20250619,rotate,,159825.SZ,富国中证农业主题ETF,232.802548,0.05942,-0.002184,0.731,0.729,96513981.2,89900.0,65537.1,-0.019204,buy,,327929.83,0.7993
20250612,20250619,rotate,,560860.SH,万家中证工业有色金属主题ETF,230.414013,0.056166,-0.002077,0.865,0.866,30081300.0,75700.0,65556.2,-0.004619,buy,,327929.83,0.7993
20250612,20250619,rotate,,159502.SZ,嘉实标普生物科技精选行业ETF(QDII),230.414013,0.059371,-0.001998,0.91,0.901,75225520.0,72700.0,65502.7,-0.023307,buy,,327929.83,0.7993
20250619,20250626,rotate,,163208.SZ,诺安油气能源股票(QDII-LOF-FOF),247.318612,0.07766,-0.013861,1.013,1.009,26704974.8,63900.0,64475.1,-0.028741,buy,,322776.49,0.7999
20250619,20250626,rotate,,160416.SZ,华安标普全球石油指数(QDII-LOF)-A,246.056782,0.073034,-0.013856,1.719,1.708,32062139.0,37700.0,64391.6,-0.032201,buy,,322776.49,0.7999
20250619,20250626,rotate,,161129.SZ,易方达原油(QDII-LOF-FOF)-A-CNY,242.902208,0.136646,-0.002733,1.281,1.28,519316234.6,50400.0,64512.0,-0.082813,buy,,322776.49,0.7999
20250619,20250626,rotate,,161815.SZ,银华抗通胀主题(QDII-LOF-FOF)-A,240.063091,0.038186,-0.016092,0.87,0.875,14123611.6,73700.0,64487.5,-0.04,buy,,322776.49,0.7999
20250619,20250626,rotate,,159892.SZ,华夏恒生生物科技ETF(QDII),236.435331,0.037572,-0.005265,0.718,0.722,2647025867.8,88700.0,64041.4,0.019391,hold,,322776.49,0.7999
20250626,20250703,rotate,,513090.SH,易方达中证香港证券投资主题ETF,248.619632,0.12748,-0.016935,1.875,1.91,5584126042.400001,32600.0,62266.0,-0.041361,buy,,312107.48,0.9979
20250626,20250703,rotate,,159387.SZ,国泰创业板新能源ETF,233.742331,0.051205,-0.006641,1.047,1.055,21211200.2,59100.0,62350.5,-0.006635,buy,,312107.48,0.9979
20250626,20250703,rotate,,589180.SH,汇添富上证科创板新材料ETF,228.374233,0.048241,-0.00363,1.043,1.038,33649800.0,60100.0,62383.8,0.007707,buy,,312107.48,0.9979
20250626,20250703,rotate,,159738.SZ,华泰柏瑞中证沪港深云计算产业ETF,227.147239,0.047619,-0.003459,1.21,1.206,19013295.6,51700.0,62350.2,0.004146,buy,,312107.48,0.9979
20250626,20250703,rotate,,515030.SH,华夏中证新能源汽车ETF,218.404908,0.051452,-0.001261,1.267,1.265,63126793.4,49300.0,62364.5,-0.011067,buy,,312107.48,0.9979
20250703,20250710,rotate,,161024.SZ,富国中证军工指数-A,244.047619,0.078973,-0.004554,1.093,1.095,5276858.0,56400.0,61758.0,-0.005479,buy,,309130.66,0.5955
20250703,20250710,rotate,,159387.SZ,国泰创业板新能源ETF,230.059524,0.061616,-0.002562,1.051,1.048,11780124.8,59100.0,61936.8,0.034351,hold,,309130.66,0.5955
20250703,20250710,rotate,,589180.SH,汇添富上证科创板新材料ETF,226.934524,0.058704,-0.004663,1.046,1.046,12454900.0,60100.0,62864.6,0.003824,hold,,309130.66,0.5955
20250703,20250710,rotate,,561380.SH,国泰恒生A股电网设备ETF,225.744048,0.060228,-0.002443,1.021,1.017,9172473.0,60700.0,61731.9,0.019666,buy,,309130.66,0.5955
20250703,20250710,rotate,,588910.SH,建信上证智选科创板创新价值ETF,217.113095,0.059957,-0.001412,0.99,0.988,32382080.0,61500.0,60762.0,0.01417,buy,,309130.66,0.5955
20250710,20250717,rotate,,513120.SH,广发中证香港创新药ETF(QDII),243.230769,0.066308,-0.003016,1.19,1.197,6334825914.200001,52300.0,62603.1,0.080201,buy,,313172.64,0.9995
20250710,20250717,rotate,,515050.SH,华夏中证5G通信主题ETF,236.0,0.049265,-0.002465,1.214,1.22,198761108.2,51300.0,62586.0,0.038525,buy,,313172.64,0.9995
20250710,20250717,rotate,,515790.SH,华泰柏瑞中证光伏产业ETF,235.384615,0.086626,-0.001536,0.715,0.715,1136965945.2,87600.0,62634.0,0.011189,buy,,313172.64,0.9995
20250710,20250717,rotate,,516270.SH,华安中证内地新能源主题ETF,230.923077,0.038813,-0.003067,0.455,0.455,13571680.0,137600.0,62608.0,-0.004396,buy,,313172.64,0.9995
20250710,20250717,rotate,,163208.SZ,诺安油气能源股票(QDII-LOF-FOF),230.153846,0.032787,-0.03125,1.008,1.008,26819117.8,62100.0,62596.8,-0.009921,buy,,313172.64,0.9995
20250717,20250724,rotate,,159363.SZ,华宝创业板人工智能ETF,246.212121,0.106526,-0.002768,1.153,1.14,225418582.2,56200.0,64068.0,0.039467,buy,,320345.1,0.9994
20250717,20250724,rotate,,513220.SH,招商中证全球中国互联网ETF(QDII),229.393939,0.042359,-0.010154,1.255,1.245,58364540.0,51400.0,63993.0,0.053815,buy,,320345.1,0.9994
20250717,20250724,rotate,,159748.SZ,富国中证沪港深创新药产业ETF,220.757576,0.052408,-0.00121,0.743,0.743,28357482.6,86200.0,64046.6,0.044415,buy,,320345.1,0.9994
20250717,20250724,rotate,,159550.SZ,东财中证沪港深互联网ETF,219.69697,0.038736,-0.002447,1.019,1.018,20379451.0,62900.0,64032.2,0.031434,buy,,320345.1,0.9994
20250717,20250724,rotate,,562500.SH,华夏中证机器人ETF,214.242424,0.040915,-0.00127,0.865,0.865,1207354070.8,74000.0,64010.0,0.016185,buy,,320345.1,0.9994
20250724,20250731,rotate,,513060.SH,博时恒生医疗保健ETF(QDII),240.652819,0.10274,-0.002942,0.644,0.645,5178655751.2,103000.0,66435.0,0.069767,buy,,332144.45,0.9993
20250724,20250731,rotate,,159605.SZ,广发中证海外中国互联网30ETF(QDII),232.64095,0.076263,-0.006623,1.129,1.127,413908036.6,58900.0,66380.3,-0.039042,buy,,332144.45,0.9993
20250724,20250731,rotate,,159239.SZ,富国恒生港股通汽车主题ETF,229.376855,0.069627,-0.005535,1.06,1.059,17336221.6,62700.0,66399.3,-0.033994,buy,,332144.45,0.9993
20250724,20250731,rotate,,159745.SZ,国泰中证全指建筑材料ETF,227.596439,0.098827,-0.00137,0.656,0.649,867491048.6,102300.0,66392.7,-0.010786,buy,,332144.45,0.9993
20250724,20250731,rotate,,159738.SZ,华泰柏瑞中证沪港深云计算产业ETF,224.925816,0.096045,-0.001177,1.358,1.371,32856440.0,48400.0,66356.4,0.013858,buy,,332144.45,0.9993
20250731,20250807,rotate,,562800.SH,嘉实中证稀有金属主题ETF,241.492537,0.096284,-0.002459,0.649,0.641,243687543.6,103600.0,66407.6,-0.015601,buy,,332067.77,0.9992
20250731,20250807,rotate,,517380.SH,天弘恒生沪深港创新药精选50ETF,238.955224,0.074667,-0.006043,0.806,0.797,57147257.2,83300.0,66390.1,0.0,buy,,332067.77,0.9992
20250731,20250807,rotate,,513090.SH,易方达中证香港证券投资主题ETF,238.80597,0.0758,-0.003967,2.285,2.271,8852033604.4,29200.0,66313.2,-0.011449,buy,,332067.77,0.9992
20250731,20250807,rotate,,159366.SZ,永赢中证港股通医疗主题ETF,234.776119,0.106734,-0.001616,1.545,1.549,405628735.4,42800.0,66297.2,-0.006456,buy,,332067.77,0.9992
20250731,20250807,rotate,,512170.SH,华宝中证医疗ETF,229.104478,0.077586,-0.001597,0.375,0.373,2890467726.4,178000.0,66394.0,-0.016086,buy,,332067.77,0.9992
20250807,20250814,rotate,,159506.SZ,富国恒生港股通创新药及医疗保健ETF,240.70122,0.068758,-0.002492,1.601,1.607,606440813.0,40900.0,65726.3,0.001245,buy,,328710.87,0.9991
20250807,20250814,rotate,,588020.SH,易方达上证科创板成长ETF,232.469512,0.046012,-0.002122,1.364,1.37,34275486.6,47900.0,65623.0,0.048175,buy,,328710.87,0.9991
20250807,20250814,rotate,,562700.SH,华夏中证汽车零部件主题ETF,225.609756,0.02911,-0.00373,1.202,1.204,5450180.0,54600.0,65738.4,0.020764,buy,,328710.87,0.9991
20250807,20250814,rotate,,512980.SH,广发中证传媒ETF,222.560976,0.03303,-0.001541,0.907,0.908,138620920.2,72400.0,65739.2,0.008811,buy,,328710.87,0.9991
20250807,20250814,rotate,,159743.SZ,博时中证湖北新旧动能转换ETF,218.597561,0.030422,-0.001427,1.05,1.052,8749360.0,62400.0,65644.8,0.028517,buy,,328710.87,0.9991
20250814,20250821,rotate,,159261.SZ,鹏华创业板新能源ETF,236.350148,0.07655,-0.004926,1.111,1.111,6290504.8,60400.0,67104.4,0.045005,buy,,335703.18,0.9991
20250814,20250821,rotate,,159949.SZ,华安创业板50ETF,236.20178,0.082139,-0.002114,1.133,1.134,1058461419.4,59200.0,67132.8,0.053792,buy,,335703.18,0.9991
20250814,20250821,rotate,,159511.SZ,南方中证通信服务ETF,235.756677,0.087789,-0.001538,1.363,1.382,7803725.4,48500.0,67027.0,0.03835,buy,,335703.18,0.9991
20250814,20250821,rotate,,588780.SH,国联安上证科创板芯片设计主题ETF,229.080119,0.088423,-0.00092,1.194,1.191,59106600.0,56300.0,67053.3,0.116709,buy,,335703.18,0.9991
20250814,20250821,rotate,,159623.SZ,博时中证成渝地区双城经济圈成份ETF,222.255193,0.061086,-0.002764,0.938,0.94,10190436.8,71400.0,67116.0,0.032979,buy,,335703.18,0.9991
20250821,20250828,rotate,,159851.SZ,华宝中证金融科技主题ETF,243.821839,0.155235,-0.001768,0.96,0.977,1718196596.6,72600.0,70930.2,0.010235,buy,,354873.05,0.9992
20250821,20250828,rotate,,159738.SZ,华泰柏瑞中证沪港深云计算产业ETF,234.195402,0.132565,-0.000953,1.572,1.58,37899140.0,44900.0,70942.0,0.083544,buy,,354873.05,0.9992
20250821,20250828,rotate,,515260.SH,华宝中证电子50ETF,232.04023,0.115505,-0.003162,1.072,1.076,19096520.0,65900.0,70908.4,0.089219,buy,,354873.05,0.9992
20250821,20250828,rotate,,159325.SZ,南方中证半导体行业精选ETF,213.793103,0.113449,-0.000329,1.217,1.217,27066769.6,58300.0,70951.1,0.117502,buy,,354873.05,0.9992
20250821,20250828,rotate,,159256.SZ,华夏创业板软件ETF,211.925287,0.121486,-9e-05,1.117,1.118,13206384.4,63400.0,70881.2,0.042934,buy,,354873.05,0.9992
20250828,20250904,rotate,,588020.SH,易方达上证科创板成长ETF,238.274933,0.174474,-0.002422,1.73,1.73,54088491.4,43800.0,75774.0,0.020809,buy,,379156.57,0.9991
20250828,20250904,rotate,,159511.SZ,南方中证通信服务ETF,232.614555,0.136996,-0.003147,1.552,1.552,10734702.6,48800.0,75737.6,0.098582,buy,,379156.57,0.9991
20250828,20250904,rotate,,515250.SH,富国中证智能汽车主题ETF,228.032345,0.102539,-0.005023,1.129,1.132,75157707.6,66900.0,75730.8,-0.015018,buy,,379156.57,0.9991
20250828,20250904,rotate,,516150.SH,嘉实中证稀土产业ETF,227.762803,0.130921,-0.002148,1.719,1.71,418346314.0,44300.0,75753.0,-0.002924,buy,,379156.57,0.9991
20250828,20250904,rotate,,515910.SH,中金MSCI中国A股国际质量ETF,216.981132,0.073345,-0.003653,0.6,0.599,14324540.0,126600.0,75833.4,0.055092,buy,,379156.57,0.9991
20250904,20250911,rotate,,159781.SZ,易方达中证科创创业50ETF,243.783784,0.122951,-0.006406,0.822,0.828,855755972.0,94400.0,78163.2,-0.024155,buy,,390940.63,0.9992
